transaction_id,property_id,transaction_date,listing_date,city,locality,postal_code,property_type,sale_type,buyer_type,bedrooms,bathrooms,area_sqft,price,price_per_sqft,source,source_scrape_timestamp,rera_status,builder_rating,infrastructure_score,macro_repo_rate
TRX_107883,PROP_2871,2022-12-08T00:00:00,2022-08-23T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,836.91,9115576,10891.94,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,8,6.5
TRX_107884,PROP_4693,2022-12-09T00:00:00,2022-09-07T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,744.63,6530727,8770.43,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,6,6.5
TRX_107885,PROP_4109,2022-12-09T00:00:00,2022-10-20T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,2,2,898.32,14336279,15958.99,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,62,8,6.5
TRX_107886,PROP_2017,2022-12-09T00:00:00,2022-11-20T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,3,3,1160.54,10724118,9240.63,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,52,4,6.5
TRX_107887,PROP_3504,2022-12-09T00:00:00,2022-09-19T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,401.38,4031693,10044.58,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,7,6.5
TRX_107888,PROP_4605,2022-12-09T00:00:00,2022-10-05T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,761.5,7454206,9788.85,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,73,9,6.5
TRX_107889,PROP_4808,2022-12-09T00:00:00,2022-08-28T00:00:00,Mumbai,Bhayandar West,401105,Villa,Resale,Individual,5,5,4809.86,51185893,10641.87,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,7,6.5
TRX_107890,PROP_2881,2022-12-10T00:00:00,2022-10-25T00:00:00,Mumbai,Mira Road,401107,Villa,New,Institution,5,5,3112.34,45574178,14643.06,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,44,2,6.5
TRX_107891,PROP_1437,2022-12-10T00:00:00,2022-11-05T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,981.91,9725648,9904.83,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,75,5,6.5
TRX_107892,PROP_1679,2022-12-10T00:00:00,2022-11-09T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Institution,0,1,290.24,2489802,8578.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,70,9,6.5
TRX_107893,PROP_3694,2022-12-10T00:00:00,2022-09-14T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,825.38,7250071,8783.92,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,51,1,6.5
TRX_107894,PROP_3669,2022-12-10T00:00:00,2022-10-31T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,922.9,11013958,11934.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,85,4,6.5
TRX_107895,PROP_2247,2022-12-10T00:00:00,2022-11-04T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,1,1,468.11,6988552,14929.29,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,9,6.5
TRX_107896,PROP_2191,2022-12-11T00:00:00,2022-10-17T00:00:00,Mumbai,Dahisar,401105,Studio,Resale,Individual,0,1,265.77,3788660,14255.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,67,9,6.5
TRX_107897,PROP_2130,2022-12-11T00:00:00,2022-09-29T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,3,3,1201.66,15580025,12965.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,87,5,6.5
TRX_107898,PROP_2403,2022-12-11T00:00:00,2022-09-01T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,370.8,3519532,9491.73,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,67,1,6.5
TRX_107899,PROP_3071,2022-12-11T00:00:00,2022-09-13T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Institution,2,2,875.77,12439575,14204.16,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,9,6.5
TRX_107900,PROP_2534,2022-12-12T00:00:00,2022-11-18T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,3,3,1341.46,19462390,14508.36,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,73,1,6.5
TRX_107901,PROP_3856,2022-12-12T00:00:00,2022-09-02T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,475.46,5743570,12080.03,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,61,5,6.5
TRX_107902,PROP_2330,2022-12-12T00:00:00,2022-11-23T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,1,1,393.63,3813495,9688.02,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,90,3,6.5
TRX_107903,PROP_1934,2022-12-12T00:00:00,2022-10-04T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,1,1,387.8,3637130,9378.88,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,91,1,6.5
TRX_107904,PROP_2381,2022-12-13T00:00:00,2022-11-03T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,394.63,3754481,9513.93,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,63,4,6.5
TRX_107905,PROP_1369,2022-12-13T00:00:00,2022-11-25T00:00:00,Mumbai,Bhayandar West,401105,Studio,Resale,Individual,0,1,305.29,2529323,8284.98,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,1,6.5
TRX_107906,PROP_1996,2022-12-13T00:00:00,2022-11-02T00:00:00,Mumbai,Mira Road,401107,Studio,New,Individual,0,1,336.5,3941129,11712.12,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,55,1,6.5
TRX_107907,PROP_4794,2022-12-13T00:00:00,2022-08-19T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,445.51,4026245,9037.38,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,50,6,6.5
TRX_107908,PROP_3218,2022-12-13T00:00:00,2022-08-23T00:00:00,Mumbai,Dahisar,401105,Studio,Resale,Individual,0,1,270.0,3310911,12262.63,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,69,7,6.5
TRX_107909,PROP_2604,2022-12-14T00:00:00,2022-10-03T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,5,5,4386.98,56094309,12786.54,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,77,4,6.5
TRX_107910,PROP_3269,2022-12-14T00:00:00,2022-11-27T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,772.19,7991088,10348.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,81,7,6.5
TRX_107911,PROP_3490,2022-12-14T00:00:00,2022-10-11T00:00:00,Mumbai,Dahisar,401105,Studio,New,Individual,0,1,341.63,4923368,14411.4,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,3,6.5
TRX_107912,PROP_2176,2022-12-14T00:00:00,2022-08-26T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,425.77,5592903,13135.97,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,85,4,6.5
TRX_107913,PROP_3909,2022-12-14T00:00:00,2022-11-04T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,435.17,3750988,8619.59,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,5,6.5
TRX_107914,PROP_1375,2022-12-14T00:00:00,2022-11-12T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,2,2,968.42,9486925,9796.29,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,42,3,6.5
TRX_107915,PROP_3328,2022-12-14T00:00:00,2022-11-23T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,3,3,1343.0,15473585,11521.66,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,54,6,6.5
TRX_107916,PROP_3760,2022-12-14T00:00:00,2022-10-16T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,428.53,5007886,11686.2,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,88,1,6.5
TRX_107917,PROP_4290,2022-12-14T00:00:00,2022-11-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,465.21,4158896,8939.83,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,69,2,6.5
TRX_107918,PROP_2943,2022-12-15T00:00:00,2022-11-25T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,471.14,4491147,9532.51,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,72,7,6.5
TRX_107919,PROP_1957,2022-12-15T00:00:00,2022-10-27T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,289.7,2891452,9980.85,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,76,5,6.5
TRX_107920,PROP_4687,2022-12-15T00:00:00,2022-08-28T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,363.45,3101525,8533.57,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,91,5,6.5
TRX_107921,PROP_1810,2022-12-15T00:00:00,2022-10-09T00:00:00,Mumbai,Dahisar,401105,Studio,Resale,Individual,0,1,352.86,4396435,12459.43,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,76,7,6.5
TRX_107922,PROP_1826,2022-12-15T00:00:00,2022-08-22T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,363.49,3582023,9854.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,56,5,6.5
TRX_107923,PROP_2845,2022-12-16T00:00:00,2022-09-25T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,488.32,3983184,8156.91,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,4,6.5
TRX_107924,PROP_3533,2022-12-16T00:00:00,2022-10-21T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,450.36,4576072,10160.92,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,87,7,6.5
TRX_107925,PROP_2533,2022-12-16T00:00:00,2022-11-28T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,879.29,8651557,9839.25,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,59,7,6.5
TRX_107926,PROP_1334,2022-12-16T00:00:00,2022-10-03T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,1,1,422.23,6340473,15016.63,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,72,5,6.5
TRX_107927,PROP_3789,2022-12-16T00:00:00,2022-10-18T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,844.95,7317804,8660.64,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,66,8,6.5
TRX_107928,PROP_1409,2022-12-16T00:00:00,2022-09-21T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,391.36,3542176,9050.94,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,76,9,6.5
TRX_107929,PROP_1053,2022-12-16T00:00:00,2022-08-22T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,872.72,9134118,10466.26,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,59,5,6.5
TRX_107930,PROP_1700,2022-12-17T00:00:00,2022-09-19T00:00:00,Mumbai,Bhayandar East,401105,Studio,Resale,Individual,0,1,306.17,2913543,9516.1,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,73,1,6.5
TRX_107931,PROP_2757,2022-12-17T00:00:00,2022-09-28T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,3,3,1498.18,15014444,10021.79,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,70,4,6.5
TRX_107932,PROP_2098,2022-12-17T00:00:00,2022-09-12T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,446.64,4311846,9653.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,44,8,6.5
TRX_107933,PROP_3396,2022-12-18T00:00:00,2022-09-13T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,431.16,4981218,11553.06,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,57,7,6.5
TRX_107934,PROP_1974,2022-12-18T00:00:00,2022-11-12T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,386.81,3573841,9239.27,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,58,9,6.5
TRX_107935,PROP_4755,2022-12-18T00:00:00,2022-11-22T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,368.5,3742862,10157.02,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,77,2,6.5
TRX_107936,PROP_1392,2022-12-18T00:00:00,2022-09-14T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,417.52,4830286,11568.99,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,56,3,6.5
TRX_107937,PROP_1553,2022-12-18T00:00:00,2022-10-14T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,904.87,10641538,11760.29,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,62,8,6.5
TRX_107938,PROP_4228,2022-12-18T00:00:00,2022-11-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,826.15,7126849,8626.58,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,82,7,6.5
TRX_107939,PROP_3894,2022-12-18T00:00:00,2022-10-29T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,706.45,6478592,9170.63,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,86,7,6.5
TRX_107940,PROP_3128,2022-12-18T00:00:00,2022-09-02T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,3,3,1189.89,10221900,8590.63,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,41,9,6.5
TRX_107941,PROP_4279,2022-12-19T00:00:00,2022-10-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1372.31,12503836,9111.52,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,83,7,6.5
TRX_107942,PROP_1825,2022-12-19T00:00:00,2022-11-19T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,833.56,8660266,10389.49,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,63,9,6.5
TRX_107943,PROP_4157,2022-12-19T00:00:00,2022-08-22T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,1,1,445.75,4891836,10974.39,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,90,2,6.5
TRX_107944,PROP_1743,2022-12-19T00:00:00,2022-09-21T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,3,3,1411.95,23391108,16566.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,87,9,6.5
TRX_107945,PROP_2470,2022-12-20T00:00:00,2022-10-23T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,422.33,4146930,9819.17,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,83,5,6.5
TRX_107946,PROP_3224,2022-12-20T00:00:00,2022-11-14T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,777.86,8086572,10395.92,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,40,4,6.5
TRX_107947,PROP_3558,2022-12-20T00:00:00,2022-09-03T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,2,2,907.85,12450975,13714.79,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,91,4,6.5
TRX_107948,PROP_4690,2022-12-20T00:00:00,2022-11-28T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,829.99,9328056,11238.76,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,61,6,6.5
TRX_107949,PROP_1138,2022-12-20T00:00:00,2022-11-18T00:00:00,Mumbai,Bhayandar East,401105,Studio,New,Individual,0,1,285.85,3106255,10866.73,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,2,6.5
TRX_107950,PROP_4173,2022-12-20T00:00:00,2022-09-17T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,2,2,771.03,7889122,10231.93,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,78,9,6.5
TRX_107951,PROP_3520,2022-12-20T00:00:00,2022-09-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,360.0,3181545,8837.62,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,79,4,6.5
TRX_107952,PROP_2845,2022-12-20T00:00:00,2022-08-25T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,2,2,813.26,8944379,10998.18,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,52,3,6.5
TRX_107953,PROP_1541,2022-12-20T00:00:00,2022-09-25T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Institution,1,1,385.68,3375319,8751.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,51,6,6.5
TRX_107954,PROP_3241,2022-12-20T00:00:00,2022-09-03T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,971.63,9272458,9543.2,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,3,6.5
TRX_107955,PROP_2856,2022-12-21T00:00:00,2022-10-30T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,448.32,5278608,11774.2,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,41,6,6.5
TRX_107956,PROP_4827,2022-12-21T00:00:00,2022-11-08T00:00:00,Mumbai,Dahisar,401105,Villa,Resale,Individual,5,5,4725.69,86033120,18205.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,92,1,6.5
TRX_107957,PROP_3533,2022-12-21T00:00:00,2022-09-21T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,445.85,4586214,10286.45,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,42,4,6.5
TRX_107958,PROP_2337,2022-12-21T00:00:00,2022-09-17T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,429.08,4429196,10322.54,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,79,6,6.5
TRX_107959,PROP_2720,2022-12-21T00:00:00,2022-08-25T00:00:00,Mumbai,Bhayandar West,401105,Villa,New,Individual,3,3,1939.44,27891424,14381.17,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,3,6.5
TRX_107960,PROP_3852,2022-12-21T00:00:00,2022-09-17T00:00:00,Mumbai,Mira Road,401107,Studio,New,Individual,0,1,263.05,2845102,10815.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,52,3,6.5
TRX_107961,PROP_3294,2022-12-22T00:00:00,2022-09-26T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Institution,1,1,424.4,4418810,10411.9,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,78,7,6.5
TRX_107962,PROP_3677,2022-12-22T00:00:00,2022-12-06T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,1,1,375.35,5477467,14592.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,69,7,6.5
TRX_107963,PROP_3485,2022-12-22T00:00:00,2022-10-10T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,889.92,10631105,11946.14,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,83,5,6.5
TRX_107964,PROP_1072,2022-12-22T00:00:00,2022-10-27T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1423.44,13288973,9335.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,1,6.5
TRX_107965,PROP_4140,2022-12-22T00:00:00,2022-09-11T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,495.04,6142330,12407.74,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,76,8,6.5
TRX_107966,PROP_3801,2022-12-22T00:00:00,2022-11-17T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Institution,0,1,290.05,2782530,9593.28,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,3,6.5
TRX_107967,PROP_4223,2022-12-23T00:00:00,2022-12-07T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,361.18,3248017,8992.79,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,65,1,6.5
TRX_107968,PROP_3878,2022-12-23T00:00:00,2022-12-04T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,3,3,1295.66,19470711,15027.64,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,86,1,6.5
TRX_107969,PROP_3141,2022-12-23T00:00:00,2022-11-22T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,704.56,5854466,8309.39,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,79,9,6.5
TRX_107970,PROP_1434,2022-12-23T00:00:00,2022-11-15T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,1,1,452.33,6729672,14877.79,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,9,6.5
TRX_107971,PROP_2806,2022-12-24T00:00:00,2022-12-02T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,852.27,7402684,8685.84,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,67,8,6.5
TRX_107972,PROP_3045,2022-12-24T00:00:00,2022-11-10T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,743.78,6730823,9049.48,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,4,6.5
TRX_107973,PROP_4502,2022-12-25T00:00:00,2022-10-22T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1086.35,9758436,8982.77,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,54,9,6.5
TRX_107974,PROP_1456,2022-12-25T00:00:00,2022-11-19T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,454.08,5381157,11850.68,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,44,3,6.5
TRX_107975,PROP_4501,2022-12-25T00:00:00,2022-10-13T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,728.97,7022263,9633.13,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,72,3,6.5
TRX_107976,PROP_3276,2022-12-25T00:00:00,2022-11-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,991.13,8486477,8562.43,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,83,8,6.5
TRX_107977,PROP_3077,2022-12-25T00:00:00,2022-11-15T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,775.93,9137824,11776.61,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,82,9,6.5
TRX_107978,PROP_2648,2022-12-26T00:00:00,2022-10-12T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,1,1,380.78,3705989,9732.63,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,2,6.5
TRX_107979,PROP_1334,2022-12-26T00:00:00,2022-12-04T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,5,5,4869.16,57927696,11896.86,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,88,6,6.5
TRX_107980,PROP_1659,2022-12-26T00:00:00,2022-11-30T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,263.6,2426903,9206.76,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,3,6.5
TRX_107981,PROP_1568,2022-12-26T00:00:00,2022-11-28T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,425.91,5111861,12002.21,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,42,2,6.5
TRX_107982,PROP_1176,2022-12-26T00:00:00,2022-11-12T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,453.17,5397447,11910.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,61,7,6.5
TRX_107983,PROP_3871,2022-12-27T00:00:00,2022-10-19T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,837.85,8498427,10143.14,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,61,8,6.5
TRX_107984,PROP_3615,2022-12-27T00:00:00,2022-09-05T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,2,2,786.34,7291079,9272.17,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,71,4,6.5
TRX_107985,PROP_3456,2022-12-27T00:00:00,2022-10-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,374.4,3670834,9804.58,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,77,4,6.5
TRX_107986,PROP_1776,2022-12-27T00:00:00,2022-10-12T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,811.72,8741974,10769.69,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,89,7,6.5
TRX_107987,PROP_2260,2022-12-27T00:00:00,2022-11-12T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,368.71,3703467,10044.39,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,62,9,6.5
TRX_107988,PROP_2301,2022-12-28T00:00:00,2022-09-13T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,379.0,3429800,9049.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,92,8,6.5
TRX_107989,PROP_1076,2022-12-28T00:00:00,2022-11-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,422.82,3931180,9297.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,1,6.5
TRX_107990,PROP_1932,2022-12-28T00:00:00,2022-09-05T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,1,1,472.65,4415590,9342.2,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,43,1,6.5
TRX_107991,PROP_1635,2022-12-28T00:00:00,2022-12-13T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,2,2,887.14,13925007,15696.52,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,54,5,6.5
TRX_107992,PROP_3587,2022-12-29T00:00:00,2022-11-04T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,412.42,5633508,13659.64,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,84,2,6.5
TRX_107993,PROP_2677,2022-12-29T00:00:00,2022-12-01T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,793.31,7594463,9573.13,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,60,9,6.5
TRX_107994,PROP_4229,2022-12-29T00:00:00,2022-10-02T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,471.11,4481093,9511.78,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,59,8,6.5
